868.000;0.116;76.541;0.116
869.000;0.117;76.341;0.117
870.000;0.117;76.365;0.117
871.000;0.117;76.412;0.117
872.000;0.116;76.623;0.116
873.000;0.115;76.681;0.115
874.000;0.115;76.790;0.115
875.000;0.115;76.788;0.115
876.000;0.114;76.955;0.114
877.000;0.115;76.815;0.115
878.000;0.114;76.873;0.114
879.000;0.115;76.708;0.115
880.000;0.114;76.834;0.114
881.000;0.114;76.883;0.114
882.000;0.116;76.626;0.116
883.000;0.112;77.238;0.112
884.000;0.113;77.016;0.113
885.000;0.114;76.900;0.114
886.000;0.113;77.029;0.113
887.000;0.112;77.355;0.112
888.000;0.113;77.059;0.113
889.000;0.114;76.979;0.114
890.000;0.113;77.054;0.113
891.000;0.113;77.051;0.113
892.000;0.111;77.457;0.111
893.000;0.112;77.265;0.112
894.000;0.112;77.224;0.112
895.000;0.112;77.235;0.112
896.000;0.114;76.982;0.114
897.000;0.111;77.484;0.111
898.000;0.112;77.336;0.112
899.000;0.112;77.199;0.112
900.000;0.112;77.323;0.112
901.000;0.112;77.353;0.112
902.000;0.111;77.377;0.111
903.000;0.111;77.372;0.111
904.000;0.110;77.539;0.110
905.000;0.112;77.284;0.112
906.000;0.113;77.172;0.113
907.000;0.111;77.454;0.111
908.000;0.111;77.372;0.111
909.000;0.112;77.213;0.112
910.000;0.113;77.076;0.113
911.000;0.111;77.413;0.111
912.000;0.111;77.441;0.111
913.000;0.111;77.515;0.111
914.000;0.110;77.589;0.110
915.000;0.109;77.767;0.109
916.000;0.109;77.836;0.109
917.000;0.111;77.479;0.111
918.000;0.109;77.731;0.109
919.000;0.109;77.825;0.109
920.000;0.107;78.096;0.107
921.000;0.109;77.800;0.109
922.000;0.106;78.255;0.106
923.000;0.107;78.162;0.107
924.000;0.107;78.156;0.107
925.000;0.107;78.080;0.107
926.000;0.108;77.964;0.108
927.000;0.108;78.019;0.108
928.000;0.109;77.882;0.109
929.000;0.107;78.077;0.107
930.000;0.106;78.343;0.106
931.000;0.108;77.932;0.108
932.000;0.107;78.074;0.107
933.000;0.108;77.967;0.108
934.000;0.107;78.162;0.107
935.000;0.106;78.409;0.106
936.000;0.106;78.255;0.106
937.000;0.108;78.033;0.108
938.000;0.106;78.362;0.106
939.000;0.107;78.241;0.107
940.000;0.107;78.250;0.107
941.000;0.105;78.510;0.105
942.000;0.107;78.085;0.107
943.000;0.106;78.283;0.106
944.000;0.105;78.612;0.105
945.000;0.104;78.779;0.104
946.000;0.105;78.488;0.105
947.000;0.106;78.343;0.106
948.000;0.104;78.683;0.104
949.000;0.106;78.414;0.106
950.000;0.105;78.527;0.105
951.000;0.105;78.604;0.105
952.000;0.103;78.832;0.103
953.000;0.104;78.658;0.104
954.000;0.103;78.906;0.103
955.000;0.103;78.886;0.103
956.000;0.104;78.708;0.104
957.000;0.102;79.059;0.102
958.000;0.102;79.111;0.102
959.000;0.104;78.752;0.104
960.000;0.103;78.894;0.103
961.000;0.104;78.754;0.104
962.000;0.103;78.804;0.103
963.000;0.102;79.010;0.102
964.000;0.103;78.796;0.103
965.000;0.102;79.092;0.102
966.000;0.100;79.375;0.100
967.000;0.102;79.152;0.102
968.000;0.103;78.914;0.103
969.000;0.100;79.495;0.100
970.000;0.102;79.073;0.102
971.000;0.100;79.402;0.100
972.000;0.099;79.632;0.099
973.000;0.102;79.059;0.102
974.000;0.102;79.103;0.102
975.000;0.101;79.248;0.101
976.000;0.101;79.243;0.101
977.000;0.098;79.737;0.098
978.000;0.098;79.767;0.098
979.000;0.101;79.336;0.101
980.000;0.100;79.413;0.100
981.000;0.101;79.309;0.101
982.000;0.100;79.476;0.100
983.000;0.102;79.040;0.102
984.000;0.099;79.682;0.099
985.000;0.099;79.676;0.099
986.000;0.097;80.066;0.097
987.000;0.098;79.742;0.098
988.000;0.098;79.805;0.098
989.000;0.099;79.575;0.099
990.000;0.098;79.740;0.098
991.000;0.098;79.723;0.098
992.000;0.097;79.937;0.097
993.000;0.097;79.923;0.097
994.000;0.098;79.745;0.098
995.000;0.098;79.734;0.098
996.000;0.098;79.808;0.098
997.000;0.098;79.822;0.098
998.000;0.097;79.942;0.097
999.000;0.098;79.874;0.098
1000.000;0.098;79.835;0.098
1001.000;0.096;80.107;0.096
1002.000;0.096;80.157;0.096
1003.000;0.096;80.173;0.096
1004.000;0.095;80.412;0.095
1005.000;0.096;80.211;0.096
1006.000;0.096;80.121;0.096
1007.000;0.098;79.865;0.098
1008.000;0.096;80.247;0.096
1009.000;0.097;79.992;0.097
1010.000;0.097;79.962;0.097
1011.000;0.096;80.162;0.096
1012.000;0.095;80.288;0.095
1013.000;0.095;80.329;0.095
1014.000;0.096;80.137;0.096
1015.000;0.095;80.406;0.095
1016.000;0.095;80.335;0.095
1017.000;0.095;80.346;0.095
1018.000;0.096;80.214;0.096
1019.000;0.093;80.681;0.093
1020.000;0.095;80.351;0.095
1021.000;0.095;80.349;0.095
1022.000;0.096;80.219;0.096
1023.000;0.093;80.664;0.093
1024.000;0.092;80.829;0.092
1025.000;0.096;80.252;0.096
1026.000;0.095;80.365;0.095
1027.000;0.095;80.431;0.095
1028.000;0.094;80.579;0.094
1029.000;0.093;80.795;0.093
1030.000;0.093;80.749;0.093
1031.000;0.093;80.766;0.093
1032.000;0.095;80.376;0.095
1033.000;0.092;80.889;0.092
1034.000;0.093;80.724;0.093
1035.000;0.092;80.903;0.092
1036.000;0.092;80.889;0.092
1037.000;0.092;80.895;0.092
1038.000;0.093;80.708;0.093
1039.000;0.092;80.859;0.092
1040.000;0.091;81.147;0.091
1041.000;0.091;81.070;0.091
1042.000;0.090;81.339;0.090
1043.000;0.091;81.026;0.091
1044.000;0.091;81.081;0.091
1045.000;0.090;81.224;0.090
1046.000;0.090;81.202;0.090
1047.000;0.092;80.900;0.092
1048.000;0.091;81.127;0.091
1049.000;0.090;81.355;0.090
1050.000;0.091;81.064;0.091
1051.000;0.091;81.155;0.091
1052.000;0.088;81.673;0.088
1053.000;0.091;81.175;0.091
1054.000;0.089;81.484;0.089
1055.000;0.090;81.317;0.090
1056.000;0.088;81.630;0.088
1057.000;0.090;81.339;0.090
1058.000;0.087;81.753;0.087
1059.000;0.089;81.553;0.089
1060.000;0.088;81.674;0.088
1061.000;0.090;81.341;0.090
1062.000;0.089;81.405;0.089
1063.000;0.089;81.531;0.089
1064.000;0.089;81.380;0.089
1065.000;0.086;82.008;0.086
1066.000;0.090;81.287;0.090
1067.000;0.089;81.440;0.089
1068.000;0.089;81.517;0.089
1069.000;0.088;81.709;0.088
1070.000;0.087;81.764;0.087
1071.000;0.088;81.663;0.088
1072.000;0.088;81.616;0.088
1073.000;0.089;81.402;0.089
1074.000;0.087;81.792;0.087
1075.000;0.086;82.005;0.086
1076.000;0.087;81.879;0.087
1077.000;0.088;81.696;0.088
1078.000;0.088;81.578;0.088
1079.000;0.089;81.561;0.089
1080.000;0.087;81.871;0.087
1081.000;0.087;81.770;0.087
1082.000;0.088;81.723;0.088
1083.000;0.087;81.910;0.087
1084.000;0.087;81.830;0.087
1085.000;0.085;82.145;0.085
1086.000;0.086;82.093;0.086
1087.000;0.085;82.170;0.085
1088.000;0.084;82.434;0.084
1089.000;0.086;82.060;0.086
1090.000;0.086;82.077;0.086
1091.000;0.086;82.057;0.086
1092.000;0.085;82.140;0.085
1093.000;0.085;82.167;0.085
1094.000;0.086;82.077;0.086
1095.000;0.086;82.041;0.086
1096.000;0.084;82.359;0.084
1097.000;0.083;82.516;0.083
1098.000;0.084;82.332;0.084
1099.000;0.085;82.143;0.085
1100.000;0.084;82.351;0.084
1101.000;0.083;82.560;0.083
1102.000;0.085;82.288;0.085
1103.000;0.085;82.176;0.085
1104.000;0.084;82.469;0.084
1105.000;0.082;82.820;0.082
1106.000;0.084;82.453;0.084
1107.000;0.084;82.409;0.084
1108.000;0.083;82.644;0.083
1109.000;0.083;82.513;0.083
1110.000;0.084;82.337;0.084
1111.000;0.084;82.464;0.084
1112.000;0.083;82.634;0.083
1113.000;0.081;83.015;0.081
1114.000;0.083;82.540;0.083
1115.000;0.082;82.823;0.082
1116.000;0.081;82.980;0.081
1117.000;0.082;82.831;0.082
1118.000;0.082;82.776;0.082
1119.000;0.082;82.861;0.082
1120.000;0.082;82.823;0.082
1121.000;0.081;83.021;0.081
1122.000;0.080;83.087;0.080
1123.000;0.082;82.867;0.082
1124.000;0.082;82.779;0.082
1125.000;0.081;83.004;0.081
1126.000;0.080;83.138;0.080
1127.000;0.081;83.034;0.081
1128.000;0.080;83.245;0.080
1129.000;0.081;83.051;0.081
1130.000;0.081;82.944;0.081
1131.000;0.080;83.141;0.080
1132.000;0.081;82.966;0.081
1133.000;0.080;83.139;0.080
1134.000;0.082;82.856;0.082
1135.000;0.081;83.065;0.081
1136.000;0.080;83.223;0.080
1137.000;0.078;83.506;0.078
1138.000;0.068;85.476;0.068
1139.000;0.079;83.336;0.079
1140.000;0.081;83.045;0.081
1141.000;0.080;83.204;0.080
1142.000;0.080;83.257;0.080
1143.000;0.079;83.355;0.079
1144.000;0.078;83.586;0.078
1145.000;0.079;83.317;0.079
1146.000;0.081;83.078;0.081
1147.000;0.078;83.506;0.078
1148.000;0.078;83.654;0.078
1149.000;0.077;83.723;0.077
1150.000;0.078;83.468;0.078
1151.000;0.078;83.558;0.078
1152.000;0.077;83.759;0.077
1153.000;0.078;83.605;0.078
1154.000;0.076;83.863;0.076
1155.000;0.078;83.586;0.078
1156.000;0.079;83.460;0.079
1157.000;0.077;83.794;0.077
1158.000;0.078;83.643;0.078
1159.000;0.078;83.558;0.078
1160.000;0.079;83.388;0.079
1161.000;0.077;83.662;0.077
1162.000;0.076;83.997;0.076
1163.000;0.076;83.937;0.076
1164.000;0.078;83.525;0.078
1165.000;0.078;83.523;0.078
1166.000;0.075;84.058;0.075
1167.000;0.075;84.074;0.075
1168.000;0.075;84.178;0.075
1169.000;0.075;84.233;0.075
1170.000;0.076;83.901;0.076
1171.000;0.075;84.106;0.075
1172.000;0.076;83.939;0.076
1173.000;0.075;84.209;0.075
1174.000;0.076;83.978;0.076
1175.000;0.076;84.030;0.076
1176.000;0.076;84.000;0.076
1177.000;0.074;84.373;0.074
1178.000;0.074;84.340;0.074
1179.000;0.074;84.244;0.074
1180.000;0.074;84.323;0.074
1181.000;0.076;84.038;0.076
1182.000;0.074;84.263;0.074
1183.000;0.075;84.123;0.075
1184.000;0.075;84.085;0.075
1185.000;0.076;83.989;0.076
1186.000;0.074;84.384;0.074
1187.000;0.075;84.129;0.075
1188.000;0.073;84.442;0.073
1189.000;0.074;84.323;0.074
1190.000;0.072;84.636;0.072
1191.000;0.074;84.327;0.074
1192.000;0.075;84.159;0.075
1193.000;0.073;84.475;0.073
1194.000;0.072;84.639;0.072
1195.000;0.073;84.532;0.073
1196.000;0.074;84.381;0.074
1197.000;0.074;84.285;0.074
1198.000;0.073;84.540;0.073
1199.000;0.073;84.485;0.073
1200.000;0.074;84.381;0.074
1201.000;0.074;84.414;0.074
1202.000;0.073;84.614;0.073
1203.000;0.072;84.650;0.072
1204.000;0.073;84.474;0.073
1205.000;0.072;84.689;0.072
1206.000;0.071;84.927;0.071
1207.000;0.072;84.678;0.072
1208.000;0.073;84.601;0.073
1209.000;0.070;85.070;0.070
1210.000;0.072;84.793;0.072
1211.000;0.071;84.963;0.071
1212.000;0.071;84.998;0.071
1213.000;0.070;85.059;0.070
1214.000;0.071;84.842;0.071
1215.000;0.071;84.839;0.071
1216.000;0.071;84.853;0.071
1217.000;0.071;84.957;0.071
1218.000;0.070;85.150;0.070
1219.000;0.071;84.952;0.071
1220.000;0.070;85.075;0.070
1221.000;0.070;85.128;0.070
1222.000;0.070;85.207;0.070
1223.000;0.072;84.755;0.072
1224.000;0.072;84.787;0.072
1225.000;0.069;85.215;0.069
1226.000;0.069;85.344;0.069
1227.000;0.070;85.185;0.070
1228.000;0.070;85.032;0.070
1229.000;0.070;85.103;0.070
1230.000;0.070;85.196;0.070
1231.000;0.072;84.820;0.072
1232.000;0.069;85.407;0.069
1233.000;0.069;85.242;0.069
1234.000;0.069;85.287;0.069
1235.000;0.070;85.163;0.070
1236.000;0.070;85.072;0.070
1237.000;0.069;85.232;0.069
1238.000;0.068;85.514;0.068
1239.000;0.070;85.169;0.070
1240.000;0.068;85.487;0.068
1241.000;0.068;85.456;0.068
1242.000;0.068;85.566;0.068
1243.000;0.067;85.624;0.067
1244.000;0.068;85.514;0.068
1245.000;0.067;85.607;0.067
1246.000;0.068;85.522;0.068
1247.000;0.068;85.586;0.068
1248.000;0.069;85.388;0.069
1249.000;0.067;85.676;0.067
1250.000;0.068;85.578;0.068
1251.000;0.066;85.841;0.066
1252.000;0.067;85.802;0.067
1253.000;0.067;85.652;0.067
1254.000;0.065;86.057;0.065
1255.000;0.066;85.827;0.066
1256.000;0.067;85.712;0.067
1257.000;0.066;85.852;0.066
1258.000;0.066;85.890;0.066
1259.000;0.066;85.863;0.066
1260.000;0.067;85.641;0.067
1261.000;0.068;85.591;0.068
1262.000;0.067;85.742;0.067
1263.000;0.067;85.687;0.067
1264.000;0.068;85.446;0.068
1265.000;0.066;85.876;0.066
1266.000;0.066;85.978;0.066
1267.000;0.067;85.706;0.067
1268.000;0.066;85.983;0.066
1269.000;0.067;85.756;0.067
1270.000;0.066;85.978;0.066
1271.000;0.068;85.597;0.068
1272.000;0.065;86.120;0.065
1273.000;0.065;86.129;0.065
1274.000;0.066;85.967;0.066
1275.000;0.066;85.909;0.066
1276.000;0.066;85.830;0.066
1277.000;0.066;85.937;0.066
1278.000;0.066;85.822;0.066
1279.000;0.065;86.038;0.065
1280.000;0.065;86.186;0.065
1281.000;0.065;86.184;0.065
1282.000;0.065;86.172;0.065
1283.000;0.064;86.206;0.064
1284.000;0.064;86.387;0.064
1285.000;0.064;86.269;0.064
1286.000;0.064;86.280;0.064
1287.000;0.065;86.079;0.065
1288.000;0.064;86.307;0.064
1289.000;0.064;86.222;0.064
1290.000;0.064;86.225;0.064
1291.000;0.062;86.617;0.062
1292.000;0.062;86.710;0.062
1293.000;0.064;86.346;0.064
1294.000;0.063;86.516;0.063
1295.000;0.064;86.244;0.064
1296.000;0.063;86.543;0.063
1297.000;0.062;86.675;0.062
1298.000;0.064;86.310;0.064
1299.000;0.064;86.332;0.064
1300.000;0.062;86.636;0.062
1301.000;0.063;86.480;0.063
1302.000;0.062;86.746;0.062
1303.000;0.062;86.645;0.062
1304.000;0.063;86.477;0.063
1305.000;0.061;86.809;0.061
1306.000;0.062;86.710;0.062
1307.000;0.063;86.559;0.063
1308.000;0.061;86.864;0.061
1309.000;0.062;86.705;0.062
1310.000;0.062;86.634;0.062
1311.000;0.062;86.782;0.062
1312.000;0.060;87.045;0.060
1313.000;0.061;86.990;0.061
1314.000;0.062;86.751;0.062
1315.000;0.061;86.872;0.061
1316.000;0.062;86.752;0.062
1317.000;0.060;87.012;0.060
1318.000;0.062;86.628;0.062
1319.000;0.061;86.924;0.061
1320.000;0.060;87.015;0.060
1321.000;0.060;86.999;0.060
1322.000;0.059;87.341;0.059
1323.000;0.060;87.012;0.060
1324.000;0.062;86.795;0.062
1325.000;0.062;86.688;0.062
1326.000;0.060;87.048;0.060
1327.000;0.060;87.138;0.060
1328.000;0.060;87.155;0.060
1329.000;0.060;87.012;0.060
1330.000;0.059;87.210;0.059
1331.000;0.061;86.941;0.061
1332.000;0.060;87.160;0.060
1333.000;0.060;87.193;0.060
1334.000;0.060;87.029;0.060
1335.000;0.059;87.262;0.059
1336.000;0.060;87.108;0.060
1337.000;0.059;87.350;0.059
1338.000;0.059;87.330;0.059
1339.000;0.059;87.358;0.059
1340.000;0.059;87.352;0.059
1341.000;0.060;87.130;0.060
1342.000;0.059;87.355;0.059
1343.000;0.059;87.201;0.059
1344.000;0.060;87.026;0.060
1345.000;0.059;87.363;0.059
1346.000;0.060;87.185;0.060
1347.000;0.059;87.281;0.059
1348.000;0.058;87.451;0.058
1349.000;0.059;87.297;0.059
1350.000;0.058;87.451;0.058
1351.000;0.057;87.651;0.057
1352.000;0.060;87.155;0.060
1353.000;0.057;87.619;0.057
1354.000;0.059;87.256;0.059
1355.000;0.060;87.136;0.060
1356.000;0.058;87.418;0.058
1357.000;0.056;87.846;0.056
1358.000;0.057;87.632;0.057
1359.000;0.058;87.569;0.058
1360.000;0.057;87.742;0.057
1361.000;0.057;87.767;0.057
1362.000;0.057;87.723;0.057
1363.000;0.056;87.909;0.056
1364.000;0.057;87.657;0.057
1365.000;0.057;87.673;0.057
1366.000;0.058;87.596;0.058
1367.000;0.056;87.868;0.056
1368.000;0.057;87.780;0.057
1369.000;0.056;87.846;0.056
1370.000;0.054;88.216;0.054
1371.000;0.056;87.805;0.056
1372.000;0.056;87.857;0.056
1373.000;0.055;88.082;0.055
1374.000;0.057;87.687;0.057
1375.000;0.056;87.822;0.056
1376.000;0.056;87.885;0.056
1377.000;0.056;87.934;0.056
1378.000;0.055;88.096;0.055
1379.000;0.055;88.005;0.055
1380.000;0.056;87.934;0.056
1381.000;0.055;88.104;0.055
1382.000;0.056;87.948;0.056
1383.000;0.056;87.901;0.056
1384.000;0.055;88.030;0.055
1385.000;0.055;88.052;0.055
1386.000;0.054;88.225;0.054
1387.000;0.056;87.926;0.056
1388.000;0.054;88.244;0.054
1389.000;0.055;88.197;0.055
1390.000;0.054;88.211;0.054
1391.000;0.055;88.033;0.055
1392.000;0.055;88.077;0.055
1393.000;0.055;88.118;0.055
1394.000;0.056;87.989;0.056
1395.000;0.054;88.321;0.054
1396.000;0.054;88.337;0.054
1397.000;0.054;88.334;0.054
1398.000;0.054;88.293;0.054
1399.000;0.054;88.394;0.054
1400.000;0.054;88.334;0.054
1401.000;0.055;88.203;0.055
1402.000;0.053;88.521;0.053
1403.000;0.053;88.499;0.053
1404.000;0.052;88.631;0.052
1405.000;0.052;88.631;0.052
1406.000;0.053;88.411;0.053
1407.000;0.055;88.200;0.055
1408.000;0.054;88.332;0.054
1409.000;0.053;88.562;0.053
1410.000;0.053;88.456;0.053
1411.000;0.053;88.590;0.053
1412.000;0.052;88.666;0.052
1413.000;0.053;88.414;0.053
1414.000;0.053;88.565;0.053
1415.000;0.053;88.581;0.053
1416.000;0.053;88.587;0.053
1417.000;0.053;88.565;0.053
1418.000;0.052;88.814;0.052
1419.000;0.050;89.026;0.050
1420.000;0.052;88.806;0.052
1421.000;0.051;88.858;0.051
1422.000;0.051;88.913;0.051
1423.000;0.051;88.940;0.051
1424.000;0.052;88.702;0.052
1425.000;0.051;88.993;0.051
1426.000;0.051;88.840;0.051
1427.000;0.049;89.278;0.049
1428.000;0.052;88.689;0.052
1429.000;0.052;88.634;0.052
1430.000;0.050;89.155;0.050
1431.000;0.052;88.806;0.052
1432.000;0.051;88.853;0.051
1433.000;0.051;88.842;0.051
1434.000;0.051;88.883;0.051
1435.000;0.053;88.590;0.053
1436.000;0.052;88.752;0.052
1437.000;0.051;88.894;0.051
1438.000;0.052;88.689;0.052
1439.000;0.051;88.955;0.051
1440.000;0.050;89.193;0.050
1441.000;0.051;88.938;0.051
1442.000;0.051;88.952;0.051
1443.000;0.050;89.062;0.050
1444.000;0.051;88.872;0.051
1445.000;0.050;89.105;0.050
1446.000;0.049;89.229;0.049
1447.000;0.050;89.039;0.050
1448.000;0.050;89.056;0.050
1449.000;0.049;89.281;0.049
1450.000;0.048;89.448;0.048
1451.000;0.049;89.251;0.049
1452.000;0.049;89.325;0.049
1453.000;0.047;89.681;0.047
1454.000;0.050;89.149;0.050
1455.000;0.049;89.352;0.049
1456.000;0.049;89.237;0.049
1457.000;0.050;89.070;0.050
1458.000;0.050;89.051;0.050
1459.000;0.050;89.199;0.050
1460.000;0.049;89.339;0.049
1461.000;0.049;89.350;0.049
1462.000;0.048;89.473;0.048
1463.000;0.049;89.388;0.049
1464.000;0.048;89.473;0.048
1465.000;0.048;89.553;0.048
1466.000;0.046;89.874;0.046
1467.000;0.048;89.514;0.048
1468.000;0.049;89.402;0.049
1469.000;0.048;89.479;0.048
1470.000;0.049;89.380;0.049
1471.000;0.047;89.808;0.047
1472.000;0.048;89.525;0.048
1473.000;0.048;89.558;0.048
1474.000;0.047;89.802;0.047
1475.000;0.047;89.651;0.047
1476.000;0.047;89.690;0.047
1477.000;0.046;89.907;0.046
1478.000;0.048;89.607;0.048
1479.000;0.047;89.736;0.047
1480.000;0.046;89.893;0.046
1481.000;0.046;89.857;0.046
1482.000;0.048;89.481;0.048
1483.000;0.047;89.720;0.047
1484.000;0.046;89.904;0.046
1485.000;0.046;89.920;0.046
1486.000;0.046;89.876;0.046
1487.000;0.046;89.992;0.046
1488.000;0.046;89.992;0.046
1489.000;0.049;89.407;0.049
1490.000;0.047;89.668;0.047
1491.000;0.047;89.695;0.047
1492.000;0.046;89.947;0.046
1493.000;0.046;90.049;0.046
1494.000;0.045;90.134;0.045
1495.000;0.044;90.290;0.044
1496.000;0.046;89.950;0.046
1497.000;0.044;90.266;0.044
1498.000;0.046;89.917;0.046
1499.000;0.046;89.923;0.046
1500.000;0.047;89.821;0.047
1501.000;0.045;90.247;0.045
1502.000;0.047;89.841;0.047
1503.000;0.047;89.681;0.047
1504.000;0.046;90.041;0.046
1505.000;0.046;89.898;0.046
1506.000;0.047;89.783;0.047
1507.000;0.047;89.841;0.047
1508.000;0.047;89.835;0.047
1509.000;0.046;89.975;0.046
1510.000;0.044;90.414;0.044
1511.000;0.046;89.934;0.046
1512.000;0.045;90.222;0.045
1513.000;0.044;90.411;0.044
1514.000;0.044;90.425;0.044
1515.000;0.044;90.400;0.044
1516.000;0.044;90.370;0.044
1517.000;0.046;90.000;0.046
1518.000;0.046;90.022;0.046
1519.000;0.045;90.079;0.045
1520.000;0.044;90.296;0.044
1521.000;0.045;90.063;0.045
1522.000;0.044;90.299;0.044
1523.000;0.043;90.622;0.043
1524.000;0.043;90.672;0.043
1525.000;0.044;90.439;0.044
1526.000;0.044;90.422;0.044
1527.000;0.044;90.326;0.044
1528.000;0.042;90.702;0.042
1529.000;0.044;90.450;0.044
1530.000;0.044;90.395;0.044
1531.000;0.044;90.433;0.044
1532.000;0.045;90.189;0.045
1533.000;0.043;90.562;0.043
1534.000;0.042;90.825;0.042
1535.000;0.043;90.540;0.043
1536.000;0.043;90.647;0.043
1537.000;0.044;90.389;0.044
1538.000;0.041;90.944;0.041
1539.000;0.043;90.570;0.043
1540.000;0.044;90.450;0.044
1541.000;0.043;90.510;0.043
1542.000;0.042;90.749;0.042
1543.000;0.041;90.916;0.041
1544.000;0.043;90.612;0.043
1545.000;0.043;90.483;0.043
1546.000;0.041;90.968;0.041
1547.000;0.042;90.699;0.042
1548.000;0.042;90.875;0.042
1549.000;0.041;90.913;0.041
1550.000;0.039;91.421;0.039
1551.000;0.040;91.212;0.040
1552.000;0.042;90.883;0.042
1553.000;0.042;90.828;0.042
1554.000;0.042;90.730;0.042
1555.000;0.042;90.741;0.042
1556.000;0.043;90.540;0.043
1557.000;0.043;90.664;0.043
1558.000;0.041;90.927;0.041
1559.000;0.042;90.866;0.042
1560.000;0.042;90.790;0.042
1561.000;0.041;90.935;0.041
1562.000;0.041;90.963;0.041
1563.000;0.040;91.100;0.040
1564.000;0.040;91.196;0.040
1565.000;0.041;91.084;0.041
1566.000;0.041;91.023;0.041
1567.000;0.042;90.773;0.042
1568.000;0.041;91.086;0.041
1569.000;0.040;91.242;0.040
1570.000;0.042;90.859;0.042
1571.000;0.041;90.949;0.041
1572.000;0.039;91.374;0.039
1573.000;0.038;91.555;0.038
1574.000;0.040;91.166;0.040
1575.000;0.039;91.462;0.039
1576.000;0.039;91.401;0.039
1577.000;0.040;91.215;0.040
1578.000;0.038;91.594;0.038
1579.000;0.039;91.415;0.039
1580.000;0.038;91.522;0.038
1581.000;0.040;91.275;0.040
1582.000;0.039;91.407;0.039
1583.000;0.040;91.182;0.040
1584.000;0.039;91.314;0.039
1585.000;0.039;91.415;0.039
1586.000;0.040;91.144;0.040
1587.000;0.040;91.201;0.040
1588.000;0.040;91.097;0.040
1589.000;0.039;91.484;0.039
1590.000;0.038;91.701;0.038
1591.000;0.040;91.221;0.040
1592.000;0.039;91.426;0.039
1593.000;0.040;91.240;0.040
1594.000;0.039;91.358;0.039
1595.000;0.038;91.530;0.038
1596.000;0.040;91.248;0.040
1597.000;0.038;91.536;0.038
1598.000;0.040;91.152;0.040
1599.000;0.040;91.256;0.040
1600.000;0.039;91.454;0.039
1601.000;0.038;91.668;0.038
1602.000;0.038;91.561;0.038
1603.000;0.038;91.588;0.038
1604.000;0.038;91.723;0.038
1605.000;0.038;91.692;0.038
1606.000;0.037;91.816;0.037
1607.000;0.038;91.635;0.038
1608.000;0.039;91.459;0.039
1609.000;0.038;91.627;0.038
1610.000;0.038;91.690;0.038
1611.000;0.039;91.456;0.039
1612.000;0.039;91.495;0.039
1613.000;0.037;91.928;0.037
1614.000;0.037;91.802;0.037
1615.000;0.038;91.712;0.038
1616.000;0.038;91.692;0.038
1617.000;0.038;91.646;0.038
1618.000;0.037;91.876;0.037
1619.000;0.037;91.797;0.037
1620.000;0.038;91.725;0.038
1621.000;0.039;91.467;0.039
1622.000;0.038;91.522;0.038
1623.000;0.036;92.044;0.036
1624.000;0.037;91.807;0.037
1625.000;0.039;91.481;0.039
1626.000;0.035;92.277;0.035
1627.000;0.036;91.964;0.036
1628.000;0.038;91.555;0.038
1629.000;0.036;92.115;0.036
1630.000;0.036;92.068;0.036
1631.000;0.037;91.931;0.037
1632.000;0.037;91.748;0.037
1633.000;0.037;91.835;0.037
1634.000;0.038;91.722;0.038
1635.000;0.036;92.002;0.036
1636.000;0.036;92.071;0.036
1637.000;0.036;92.115;0.036
1638.000;0.036;91.942;0.036
1639.000;0.036;91.942;0.036
1640.000;0.036;91.947;0.036
1641.000;0.036;92.134;0.036
1642.000;0.035;92.235;0.035
1643.000;0.036;92.011;0.036
1644.000;0.037;91.789;0.037
1645.000;0.035;92.200;0.035
1646.000;0.037;91.766;0.037
1647.000;0.036;92.115;0.036
1648.000;0.036;92.128;0.036
1649.000;0.035;92.285;0.035
1650.000;0.035;92.244;0.035
1651.000;0.042;90.754;0.042
1652.000;0.037;91.879;0.037
1653.000;0.038;91.599;0.038
1654.000;0.034;92.562;0.034
1655.000;0.033;92.740;0.033
1656.000;0.034;92.537;0.034
1657.000;0.033;92.587;0.033
1658.000;0.033;92.696;0.033
1659.000;0.033;92.773;0.033
1660.000;0.032;92.864;0.032
1661.000;0.031;93.094;0.031
1662.000;0.034;92.444;0.034
1663.000;0.035;92.326;0.035
1664.000;0.035;92.178;0.035
1665.000;0.033;92.735;0.033
1666.000;0.033;92.716;0.033
1667.000;0.031;93.119;0.031
1668.000;0.034;92.485;0.034
1669.000;0.034;92.469;0.034
1670.000;0.032;92.905;0.032
1671.000;0.032;92.836;0.032
1672.000;0.033;92.746;0.033
1673.000;0.033;92.735;0.033
1674.000;0.032;92.993;0.032
1675.000;0.031;93.086;0.031
1676.000;0.033;92.685;0.033
1677.000;0.030;93.278;0.030
1678.000;0.030;93.232;0.030
1679.000;0.031;93.113;0.031
1680.000;0.032;92.823;0.032
1681.000;0.032;92.916;0.032
1682.000;0.033;92.655;0.033
1683.000;0.031;93.097;0.031
1684.000;0.032;92.946;0.032
1685.000;0.031;93.146;0.031
1686.000;0.032;92.993;0.032
1687.000;0.032;92.924;0.032
1688.000;0.032;92.809;0.032
1689.000;0.030;93.352;0.030
1690.000;0.031;93.018;0.031
1691.000;0.031;93.064;0.031
1692.000;0.029;93.440;0.029
1693.000;0.031;93.018;0.031
1694.000;0.032;92.974;0.032
1695.000;0.031;93.009;0.031
1696.000;0.030;93.284;0.030
1697.000;0.033;92.653;0.033
1698.000;0.030;93.358;0.030
